Gene.stable.ID	Gene.name	Gene.type	Gene.description	Chromosome.scaffold.name	logFC	logCPM	PValue	FDR
ENSG00000154359	LONRF1	protein_coding	LON peptidase N-terminal domain and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:26302]	8	-0.126304965502968	4.75525750926284	0.531910125252176	0.687832800842812
ENSG00000100060	MFNG	protein_coding	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7038]	22	-0.162008024292679	3.42985864531936	0.531947783402948	0.687832800842812
ENSG00000145390	USP53	protein_coding	ubiquitin specific peptidase 53 [Source:HGNC Symbol;Acc:HGNC:29255]	4	0.140969177383011	4.10621410315737	0.532066719491495	0.687933017476778
ENSG00000070366	SMG6	protein_coding	SMG6 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:17809]	17	-0.099089883026553	5.56233247596647	0.532218564220627	0.688075764254403
ENSG00000163882	POLR2H	protein_coding	RNA polymerase II subunit H [Source:HGNC Symbol;Acc:HGNC:9195]	3	0.116039877074535	4.8424312152225	0.532293988077046	0.688119696202996
ENSG00000169126	ARMC4	protein_coding	armadillo repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:25583]	10	-0.155482036138326	2.07207792451884	0.532626296642578	0.68849568154561
ENSG00000259275	AC087477.2	lncRNA	novel transcript	15	0.260212748283058	0.803270107121914	0.532692131649294	0.688527179970799
ENSG00000171243	SOSTDC1	protein_coding	sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748]	7	-0.125825403119662	3.41492231147054	0.532736011317213	0.688530297494435
ENSG00000182903	ZNF721	protein_coding	zinc finger protein 721 [Source:HGNC Symbol;Acc:HGNC:29425]	4	-0.108498593710492	4.88653717333372	0.532928067521793	0.688719457338315
ENSG00000226887	ERVMER34-1	protein_coding	endogenous retrovirus group MER34 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:42970]	4	0.193083491126673	1.57464155434394	0.532965328073959	0.688719457338315
ENSG00000149262	INTS4	protein_coding	integrator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:25048]	11	0.117002332731151	4.41216827395325	0.533092881959894	0.688830677981484
ENSG00000145723	GIN1	protein_coding	gypsy retrotransposon integrase 1 [Source:HGNC Symbol;Acc:HGNC:25959]	5	-0.142439607343299	2.76264221886228	0.533275257056746	0.689012712486982
ENSG00000143294	PRCC	protein_coding	proline rich mitotic checkpoint control factor [Source:HGNC Symbol;Acc:HGNC:9343]	1	-0.11474280121001	5.67582844981926	0.533525553431362	0.689282468812195
ENSG00000155252	PI4K2A	protein_coding	phosphatidylinositol 4-kinase type 2 alpha [Source:HGNC Symbol;Acc:HGNC:30031]	10	0.110500228028286	4.91039073528884	0.53356854552325	0.689284379512024
ENSG00000168671	UGT3A2	protein_coding	UDP glycosyltransferase family 3 member A2 [Source:HGNC Symbol;Acc:HGNC:27266]	5	0.212188420224907	0.932216375453171	0.533947947069274	0.689720842783432
ENSG00000243176	AC092944.1	lncRNA	novel transcript	3	0.203646516381779	1.43537182370771	0.534001295795764	0.689736096102128
ENSG00000253570	RNF5P1	processed_pseudogene	ring finger protein 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31053]	8	-0.270649507525496	0.815008608959595	0.53406018816017	0.689758506861501
ENSG00000204568	MRPS18B	protein_coding	mitochondrial ribosomal protein S18B [Source:HGNC Symbol;Acc:HGNC:14516]	6	0.100672527495379	5.57750798838642	0.534134174048702	0.689779377194913
ENSG00000174842	GLMN	protein_coding	glomulin, FKBP associated protein [Source:HGNC Symbol;Acc:HGNC:14373]	1	-0.199165434493081	3.42537333449418	0.53415943338787	0.689779377194913
ENSG00000136193	SCRN1	protein_coding	secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]	7	0.103255921197345	7.65330788205159	0.534239205667242	0.689828740251877
ENSG00000115661	STK16	protein_coding	serine/threonine kinase 16 [Source:HGNC Symbol;Acc:HGNC:11394]	2	-0.134897699683234	4.4741126422291	0.534396873999135	0.689967551968652
ENSG00000196275	GTF2IRD2	protein_coding	GTF2I repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30775]	7	-0.157624547615712	2.26671047414982	0.534445995760554	0.689967551968652
ENSG00000065029	ZNF76	protein_coding	zinc finger protein 76 [Source:HGNC Symbol;Acc:HGNC:13149]	6	-0.106168290609872	4.72216334568143	0.534471371562323	0.689967551968652
ENSG00000176095	IP6K1	protein_coding	inositol hexakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18360]	3	-0.114575750829086	6.76137074570906	0.534544271273605	0.690008013700299
ENSG00000122547	EEPD1	protein_coding	endonuclease/exonuclease/phosphatase family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22223]	7	0.127678901921268	4.15486884402014	0.534619009575161	0.690027938570672
ENSG00000105186	ANKRD27	protein_coding	ankyrin repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25310]	19	-0.113432645125075	5.17350289608612	0.534642822796416	0.690027938570672
ENSG00000117411	B4GALT2	protein_coding	beta-1,4-galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:925]	1	-0.117901437932356	6.27578849730562	0.534870725459668	0.690268422628037
ENSG00000010626	LRRC23	protein_coding	leucine rich repeat containing 23 [Source:HGNC Symbol;Acc:HGNC:19138]	12	-0.114949994785783	4.01138829337261	0.535081046322042	0.690486181171306
ENSG00000164976	MYORG	protein_coding	myogenesis regulating glycosidase (putative) [Source:HGNC Symbol;Acc:HGNC:19918]	9	-0.122889348528593	4.59349713145265	0.535260276918329	0.690619056137163
ENSG00000178821	TMEM52	protein_coding	transmembrane protein 52 [Source:HGNC Symbol;Acc:HGNC:27916]	1	-0.228606855236601	1.25215188241896	0.535267202687855	0.690619056137163
ENSG00000184162	NR2C2AP	protein_coding	nuclear receptor 2C2 associated protein [Source:HGNC Symbol;Acc:HGNC:30763]	19	-0.158643810911947	2.66500282295481	0.535457991306465	0.690811537502141
ENSG00000107317	PTGDS	protein_coding	prostaglandin D2 synthase [Source:HGNC Symbol;Acc:HGNC:9592]	9	0.224739632706568	1.12602313522441	0.535811034083119	0.691213301990219
ENSG00000164405	UQCRQ	protein_coding	ubiquinol-cytochrome c reductase complex III subunit VII [Source:HGNC Symbol;Acc:HGNC:29594]	5	0.0956759455057819	6.23470067047232	0.535929792513431	0.691304659637456
ENSG00000156017	CARNMT1	protein_coding	carnosine N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23435]	9	0.168810954578904	4.40810979059462	0.535965121869006	0.691304659637456
ENSG00000164690	SHH	protein_coding	sonic hedgehog signaling molecule [Source:HGNC Symbol;Acc:HGNC:10848]	7	-0.303520402116529	1.4286056340777	0.536181200644086	0.691529645447755
ENSG00000272143	FGF14-AS2	lncRNA	FGF14 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:44368]	13	-0.195341093686641	1.91192509547706	0.53622672726787	0.691534646955784
ENSG00000177034	MTX3	protein_coding	metaxin 3 [Source:HGNC Symbol;Acc:HGNC:24812]	5	-0.147970504002408	5.36952627588923	0.536569082592303	0.691922417471466
ENSG00000074266	EED	protein_coding	embryonic ectoderm development [Source:HGNC Symbol;Acc:HGNC:3188]	11	-0.142983378657417	3.98719332514891	0.536698690024911	0.692035804082754
ENSG00000101182	PSMA7	protein_coding	proteasome subunit alpha 7 [Source:HGNC Symbol;Acc:HGNC:9536]	20	-0.0965701632076403	7.07497823928907	0.53688827513845	0.692226504146516
ENSG00000259959	AC107068.1	lncRNA	novel transcript	4	-0.192899991175263	2.32741694727492	0.53705024477983	0.692318915183674
ENSG00000173614	NMNAT1	protein_coding	nicotinamide nucleotide adenylyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17877]	1	-0.116060171594643	3.73851476507093	0.537070661367487	0.692318915183674
ENSG00000277969	AC006449.6	lncRNA	novel transcript	17	-0.262657452369661	0.559084874313676	0.537085036526193	0.692318915183674
ENSG00000165389	SPTSSA	protein_coding	serine palmitoyltransferase small subunit A [Source:HGNC Symbol;Acc:HGNC:20361]	14	0.11242130565921	4.42185407599129	0.537512858958692	0.692760549008132
ENSG00000113649	TCERG1	protein_coding	transcription elongation regulator 1 [Source:HGNC Symbol;Acc:HGNC:15630]	5	-0.106660223492664	5.81034802290358	0.537516884877187	0.692760549008132
ENSG00000245910	SNHG6	lncRNA	small nucleolar RNA host gene 6 [Source:HGNC Symbol;Acc:HGNC:32965]	8	0.107958196097575	5.6322326040821	0.537552813383569	0.692760549008132
ENSG00000198218	QRICH1	protein_coding	glutamine rich 1 [Source:HGNC Symbol;Acc:HGNC:24713]	3	0.097058244516448	6.59275186479962	0.537738116735544	0.692945571616373
ENSG00000119508	NR4A3	protein_coding	nuclear receptor subfamily 4 group A member 3 [Source:HGNC Symbol;Acc:HGNC:7982]	9	0.166078545676408	2.10138180204184	0.53797105310136	0.693191942084043
ENSG00000163812	ZDHHC3	protein_coding	zinc finger DHHC-type containing 3 [Source:HGNC Symbol;Acc:HGNC:18470]	3	0.0976605374575179	6.12813978371911	0.538274072222212	0.693528571054366
ENSG00000138658	ZGRF1	protein_coding	zinc finger GRF-type containing 1 [Source:HGNC Symbol;Acc:HGNC:25654]	4	-0.132165722208538	3.85766359178063	0.538647020308452	0.693941410892789
ENSG00000272008	AL139274.2	lncRNA	novel transcript, antisense to ZNF292	6	0.223932364319763	0.882958176737578	0.538678080281689	0.693941410892789
ENSG00000165006	UBAP1	protein_coding	ubiquitin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:12461]	9	0.102564881148184	5.53802177767462	0.538757800258613	0.693990264972382
ENSG00000276043	UHRF1	protein_coding	ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]	19	-0.122167970277869	5.77494073417992	0.538909189979902	0.694131424282545
ENSG00000186448	ZNF197	protein_coding	zinc finger protein 197 [Source:HGNC Symbol;Acc:HGNC:12988]	3	-0.108348260663407	5.54415201455194	0.538998619282721	0.694157046589723
ENSG00000157764	BRAF	protein_coding	B-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1097]	7	-0.111965644754405	5.50092104440761	0.539012695837226	0.694157046589723
ENSG00000148488	ST8SIA6	protein_coding	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23317]	10	0.266878154946939	0.300536720904095	0.539058855797257	0.694162652525023
ENSG00000164818	DNAAF5	protein_coding	dynein axonemal assembly factor 5 [Source:HGNC Symbol;Acc:HGNC:26013]	7	-0.106193992204809	5.25965622317189	0.539821875286662	0.695091308046509
ENSG00000272977	AL008721.2	lncRNA	novel transcript	22	-0.228274023690907	1.09665639154607	0.53995197191404	0.695204911729275
ENSG00000168159	RNF187	protein_coding	ring finger protein 187 [Source:HGNC Symbol;Acc:HGNC:27146]	1	-0.130613567750478	6.86952378240494	0.540091711086862	0.695330911908681
ENSG00000005022	SLC25A5	protein_coding	solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991]	X	0.100858683132354	7.01761212218992	0.540190033830824	0.695403575882075
ENSG00000174307	PHLDA3	protein_coding	pleckstrin homology like domain family A member 3 [Source:HGNC Symbol;Acc:HGNC:8934]	1	0.117065341931472	5.09995244381496	0.540313289494251	0.695438739677786
ENSG00000106399	RPA3	protein_coding	replication protein A3 [Source:HGNC Symbol;Acc:HGNC:10291]	7	-0.118881965973817	4.2751625978209	0.540348935365407	0.695438739677786
ENSG00000176986	SEC24C	protein_coding	SEC24 homolog C, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10705]	10	-0.0940848841523568	6.47536376698883	0.540411270467635	0.695438739677786
ENSG00000102178	UBL4A	protein_coding	ubiquitin like 4A [Source:HGNC Symbol;Acc:HGNC:12505]	X	0.113101703969712	5.60264999148921	0.540412968563005	0.695438739677786
ENSG00000115977	AAK1	protein_coding	AP2 associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:19679]	2	-0.10891352269501	6.11214619649505	0.540426768131925	0.695438739677786
ENSG00000176994	SMCR8	protein_coding	SMCR8-C9orf72 complex subunit [Source:HGNC Symbol;Acc:HGNC:17921]	17	0.100120728471104	5.97938077436976	0.540567710513666	0.695566201593996
ENSG00000111144	LTA4H	protein_coding	leukotriene A4 hydrolase [Source:HGNC Symbol;Acc:HGNC:6710]	12	0.102901913262598	6.47335545552205	0.540804725710544	0.69581725421913
ENSG00000204899	MZT1	protein_coding	mitotic spindle organizing protein 1 [Source:HGNC Symbol;Acc:HGNC:33830]	13	0.149387012801636	3.65438649624499	0.540895590455328	0.695876452115784
ENSG00000113597	TRAPPC13	protein_coding	trafficking protein particle complex 13 [Source:HGNC Symbol;Acc:HGNC:25828]	5	0.126833994342006	4.19350282281573	0.540934555977983	0.695876452115784
ENSG00000185340	GAS2L1	protein_coding	growth arrest specific 2 like 1 [Source:HGNC Symbol;Acc:HGNC:16955]	22	-0.152204219764643	3.14108971792565	0.541457058251026	0.696397729916698
ENSG00000099812	MISP	protein_coding	mitotic spindle positioning [Source:HGNC Symbol;Acc:HGNC:27000]	19	-0.324777566456154	0.481451380266321	0.541475866675841	0.696397729916698
ENSG00000101052	IFT52	protein_coding	intraflagellar transport 52 [Source:HGNC Symbol;Acc:HGNC:15901]	20	-0.10614897114694	5.48984741553193	0.541505078806173	0.696397729916698
ENSG00000012174	MBTPS2	protein_coding	membrane bound transcription factor peptidase, site 2 [Source:HGNC Symbol;Acc:HGNC:15455]	X	0.125897742706746	5.38998605426089	0.541525258139083	0.696397729916698
ENSG00000159267	HLCS	protein_coding	holocarboxylase synthetase [Source:HGNC Symbol;Acc:HGNC:4976]	21	-0.105520179376929	5.11956819118236	0.541549475348374	0.696397729916698
ENSG00000185658	BRWD1	protein_coding	bromodomain and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:12760]	21	-0.107301520955844	6.64667777345236	0.541630219946696	0.696447624254235
ENSG00000259485	LINC02253	lncRNA	long intergenic non-protein coding RNA 2253 [Source:HGNC Symbol;Acc:HGNC:53151]	15	-0.173474352827415	1.63810876768423	0.541672592733713	0.696448174829686
ENSG00000180340	FZD2	protein_coding	frizzled class receptor 2 [Source:HGNC Symbol;Acc:HGNC:4040]	17	0.110075806170289	6.63284249693093	0.542089481185837	0.696885030064183
ENSG00000174652	ZNF266	protein_coding	zinc finger protein 266 [Source:HGNC Symbol;Acc:HGNC:13059]	19	0.102219403268485	4.92137778061415	0.542141611901189	0.696885030064183
ENSG00000198517	MAFK	protein_coding	MAF bZIP transcription factor K [Source:HGNC Symbol;Acc:HGNC:6782]	7	0.163170877282365	3.16335057117974	0.542176125606669	0.696885030064183
ENSG00000188917	TRMT2B	protein_coding	tRNA methyltransferase 2 homolog B [Source:HGNC Symbol;Acc:HGNC:25748]	X	0.12124127853469	3.97609806611332	0.542206026151356	0.696885030064183
ENSG00000187531	SIRT7	protein_coding	sirtuin 7 [Source:HGNC Symbol;Acc:HGNC:14935]	17	-0.142691758850887	2.92473541482901	0.542222217742663	0.696885030064183
ENSG00000260007	AC107871.1	protein_coding	novel protein	15	-0.246638177356958	0.389179905603091	0.542567721474171	0.697246425783283
ENSG00000110497	AMBRA1	protein_coding	autophagy and beclin 1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:25990]	11	-0.107376752602045	6.12991323040265	0.542587392649109	0.697246425783283
ENSG00000132541	RIDA	protein_coding	reactive intermediate imine deaminase A homolog [Source:HGNC Symbol;Acc:HGNC:16897]	8	-0.157045019296139	3.89376985379038	0.54269092363701	0.697325498844522
ENSG00000142621	FHAD1	protein_coding	forkhead associated phosphopeptide binding domain 1 [Source:HGNC Symbol;Acc:HGNC:29408]	1	0.179605440589314	2.36827522121549	0.54277705935236	0.697382209509138
ENSG00000182774	RPS17	protein_coding	ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:10397]	15	0.151304930959753	2.18335071301256	0.542923051520911	0.697515811471155
ENSG00000092929	UNC13D	protein_coding	unc-13 homolog D [Source:HGNC Symbol;Acc:HGNC:23147]	17	0.229901101412416	1.11811265436427	0.543010769327251	0.697574531056842
ENSG00000114648	KLHL18	protein_coding	kelch like family member 18 [Source:HGNC Symbol;Acc:HGNC:29120]	3	-0.104397430131632	5.03314110870187	0.543136936862422	0.697682631878668
ENSG00000124067	SLC12A4	protein_coding	solute carrier family 12 member 4 [Source:HGNC Symbol;Acc:HGNC:10913]	16	0.107095715129976	5.88062635998409	0.543329726433512	0.697876288210879
ENSG00000081923	ATP8B1	protein_coding	ATPase phospholipid transporting 8B1 [Source:HGNC Symbol;Acc:HGNC:3706]	18	0.165415596778121	2.80947546115952	0.543399524735986	0.697911951478675
ENSG00000074696	HACD3	protein_coding	3-hydroxyacyl-CoA dehydratase 3 [Source:HGNC Symbol;Acc:HGNC:24175]	15	0.109401201154809	8.01493557254727	0.54347273686419	0.697951993417357
ENSG00000259426	AC027237.3	lncRNA	novel transcript, antisense to PAQR5	15	0.29838838080759	0.192518759477623	0.543638058106687	0.698110310657651
ENSG00000166033	HTRA1	protein_coding	HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:9476]	10	-0.0944079735127455	5.91931613622471	0.543800263073954	0.698264601970453
ENSG00000283122	HYMAI	lncRNA	hydatidiform mole associated and imprinted [Source:HGNC Symbol;Acc:HGNC:5326]	6	-0.260929096671548	0.586945139973526	0.543921247027108	0.698365943832207
ENSG00000143621	ILF2	protein_coding	interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]	1	0.0917356776830674	7.95681756880866	0.544012417946556	0.698428994632693
ENSG00000075391	RASAL2	protein_coding	RAS protein activator like 2 [Source:HGNC Symbol;Acc:HGNC:9874]	1	-0.109915514980836	5.97012469335016	0.544214922194228	0.698589463169843
ENSG00000186260	MRTFB	protein_coding	myocardin related transcription factor B [Source:HGNC Symbol;Acc:HGNC:29819]	16	-0.100605904663624	5.84626709996387	0.544221555414474	0.698589463169843
ENSG00000177868	SVBP	protein_coding	small vasohibin binding protein [Source:HGNC Symbol;Acc:HGNC:29204]	1	-0.115397291441235	4.47446468786367	0.544389501380272	0.698751026663423
ENSG00000170959	DCDC1	protein_coding	doublecortin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20625]	11	-0.168621380608847	2.40644023207318	0.544436900322139	0.698757849033686
ENSG00000175137	SH3BP5L	protein_coding	SH3 binding domain protein 5 like [Source:HGNC Symbol;Acc:HGNC:29360]	1	-0.12092503168501	5.17528236613928	0.544530280076409	0.698823679887826
ENSG00000011009	LYPLA2	protein_coding	lysophospholipase 2 [Source:HGNC Symbol;Acc:HGNC:6738]	1	-0.110504874379388	6.04250610237364	0.544675548724472	0.698956087102646
ENSG00000152475	ZNF837	protein_coding	zinc finger protein 837 [Source:HGNC Symbol;Acc:HGNC:25164]	19	-0.200290750005098	1.91764565843757	0.544725198312541	0.698965779967653
ENSG00000107902	LHPP	protein_coding	phospholysine phosphohistidine inorganic pyrophosphate phosphatase [Source:HGNC Symbol;Acc:HGNC:30042]	10	0.159497828366552	3.28603886716314	0.544986465956464	0.699246988698024
ENSG00000156504	FAM122B	protein_coding	family with sequence similarity 122B [Source:HGNC Symbol;Acc:HGNC:30490]	X	-0.153096634178613	3.69570586146835	0.545066827697785	0.699260680353608
ENSG00000171681	ATF7IP	protein_coding	activating transcription factor 7 interacting protein [Source:HGNC Symbol;Acc:HGNC:20092]	12	-0.0954812031541594	7.44330975886518	0.545081365081712	0.699260680353608
ENSG00000127946	HIP1	protein_coding	huntingtin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:4913]	7	-0.0995088213527192	7.22310011211853	0.545590234020509	0.699859413293923
ENSG00000135679	MDM2	protein_coding	MDM2 proto-oncogene [Source:HGNC Symbol;Acc:HGNC:6973]	12	0.0957084554575112	6.85686537847326	0.54595878937969	0.700278079479364
ENSG00000063244	U2AF2	protein_coding	U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]	19	-0.109895897235362	6.94166799392963	0.546066578381187	0.70036223292455
ENSG00000163684	RPP14	protein_coding	ribonuclease P/MRP subunit p14 [Source:HGNC Symbol;Acc:HGNC:30327]	3	-0.109823866782341	4.46831963720891	0.546365092628618	0.70069097072724
ENSG00000188613	NANOS1	protein_coding	nanos C2HC-type zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:23044]	10	-0.140777846298725	2.87556989969395	0.546508084829801	0.700820222467872
ENSG00000204209	DAXX	protein_coding	death domain associated protein [Source:HGNC Symbol;Acc:HGNC:2681]	6	-0.112977508626443	5.05520449843426	0.546727812310558	0.700973199359841
ENSG00000140961	OSGIN1	protein_coding	oxidative stress induced growth inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30093]	16	0.209582035009856	1.08165975013866	0.546758849851999	0.700973199359841
ENSG00000167566	NCKAP5L	protein_coding	NCK associated protein 5 like [Source:HGNC Symbol;Acc:HGNC:29321]	12	-0.125893661752684	6.06056879357679	0.546795731303147	0.700973199359841
ENSG00000204439	C6orf47	protein_coding	chromosome 6 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:19076]	6	0.119568867263379	4.34096351749887	0.546796246573637	0.700973199359841
ENSG00000101856	PGRMC1	protein_coding	progesterone receptor membrane component 1 [Source:HGNC Symbol;Acc:HGNC:16090]	X	0.094388705186533	7.53767114084453	0.547007038858031	0.701091273414144
ENSG00000105136	ZNF419	protein_coding	zinc finger protein 419 [Source:HGNC Symbol;Acc:HGNC:20648]	19	-0.154684784562131	3.30378574547269	0.547037762321411	0.701091273414144
ENSG00000167588	GPD1	protein_coding	glycerol-3-phosphate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:4455]	12	0.199476484665715	1.50997882654133	0.547049068914848	0.701091273414144
ENSG00000105865	DUS4L	protein_coding	dihydrouridine synthase 4 like [Source:HGNC Symbol;Acc:HGNC:21517]	7	0.161701621933028	3.14754005093237	0.547057247552015	0.701091273414144
ENSG00000172932	ANKRD13D	protein_coding	ankyrin repeat domain 13D [Source:HGNC Symbol;Acc:HGNC:27880]	11	-0.140509603091063	4.51318750949977	0.547167924153924	0.701111346876774
ENSG00000170873	MTSS1	protein_coding	MTSS I-BAR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20443]	8	-0.101445020384909	4.89660210902699	0.547182354619301	0.701111346876774
ENSG00000261210	CLEC19A	protein_coding	C-type lectin domain containing 19A [Source:HGNC Symbol;Acc:HGNC:34522]	16	0.220439602180221	2.79394947656659	0.547199587098055	0.701111346876774
ENSG00000100461	RBM23	protein_coding	RNA binding motif protein 23 [Source:HGNC Symbol;Acc:HGNC:20155]	14	-0.0938591386582865	6.35803562392334	0.547355860236872	0.701242613820315
ENSG00000166272	WBP1L	protein_coding	WW domain binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:23510]	10	-0.0924247606287412	6.26502405993576	0.547386504319748	0.701242613820315
ENSG00000146858	ZC3HAV1L	protein_coding	zinc finger CCCH-type containing, antiviral 1 like [Source:HGNC Symbol;Acc:HGNC:22423]	7	-0.134935694701149	3.3597615935373	0.54743780817329	0.701254232904591
ENSG00000161179	YDJC	protein_coding	YdjC chitooligosaccharide deacetylase homolog [Source:HGNC Symbol;Acc:HGNC:27158]	22	0.158832375088578	3.71685776670701	0.547634127934753	0.701451597641645
ENSG00000139190	VAMP1	protein_coding	vesicle associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:12642]	12	-0.209337150716488	1.23495830574027	0.547787536032647	0.701563542199482
ENSG00000255406	LINC02730	lncRNA	long intergenic non-protein coding RNA 2730 [Source:HGNC Symbol;Acc:HGNC:54247]	11	-0.346376163303321	-0.00494612814002494	0.547820015263613	0.701563542199482
ENSG00000134590	RTL8C	protein_coding	retrotransposon Gag like 8C [Source:HGNC Symbol;Acc:HGNC:2569]	X	-0.109137823985061	6.40637139359244	0.547848282832961	0.701563542199482
ENSG00000138796	HADH	protein_coding	hydroxyacyl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4799]	4	-0.105996910652367	5.64766903661334	0.547902382957866	0.701578712626853
ENSG00000269293	ZSCAN16-AS1	lncRNA	ZSCAN16 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48982]	6	-0.153218493773326	2.55752367912652	0.54796244293049	0.701601511599156
ENSG00000162385	MAGOH	protein_coding	mago homolog, exon junction complex subunit [Source:HGNC Symbol;Acc:HGNC:6815]	1	0.12542950302976	4.23722543517942	0.54816507174981	0.701806835633731
ENSG00000177854	TMEM187	protein_coding	transmembrane protein 187 [Source:HGNC Symbol;Acc:HGNC:13705]	X	-0.148823289640934	2.51263584517535	0.548315278687695	0.701927879885859
ENSG00000254162	AC009812.3	lncRNA	novel transcript	8	-0.201490019256595	1.01193480500502	0.548352215234424	0.701927879885859
ENSG00000285979	AC009090.6	lncRNA	novel transcript, antisense to FAM192A	16	-0.286311571589651	0.372500245159543	0.548425426554017	0.701927879885859
ENSG00000142082	SIRT3	protein_coding	sirtuin 3 [Source:HGNC Symbol;Acc:HGNC:14931]	11	-0.109808625564041	4.69403236319634	0.548428715114385	0.701927879885859
ENSG00000175634	RPS6KB2	protein_coding	ribosomal protein S6 kinase B2 [Source:HGNC Symbol;Acc:HGNC:10437]	11	0.110445267851969	4.91543136742213	0.548517881943894	0.701987892076184
ENSG00000073536	NLE1	protein_coding	notchless homolog 1 [Source:HGNC Symbol;Acc:HGNC:19889]	17	-0.119740361107405	4.86049578105768	0.548644516417623	0.702095842049959
ENSG00000080561	MID2	protein_coding	midline 2 [Source:HGNC Symbol;Acc:HGNC:7096]	X	0.101976932716396	4.65855949046206	0.548852105150948	0.702275756716928
ENSG00000060688	SNRNP40	protein_coding	small nuclear ribonucleoprotein U5 subunit 40 [Source:HGNC Symbol;Acc:HGNC:30857]	1	-0.0963589665992356	5.48032029349902	0.548914435712921	0.702275756716928
ENSG00000001629	ANKIB1	protein_coding	ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215]	7	-0.106273354797818	5.77826028118506	0.548977577292406	0.702275756716928
ENSG00000104824	HNRNPL	protein_coding	heterogeneous nuclear ribonucleoprotein L [Source:HGNC Symbol;Acc:HGNC:5045]	19	-0.0974442241107826	7.055223945894	0.549076831358951	0.702275756716928
ENSG00000181873	IBA57	protein_coding	iron-sulfur cluster assembly factor IBA57 [Source:HGNC Symbol;Acc:HGNC:27302]	1	-0.125812870564772	4.19196519217203	0.549080129381012	0.702275756716928
ENSG00000152642	GPD1L	protein_coding	glycerol-3-phosphate dehydrogenase 1 like [Source:HGNC Symbol;Acc:HGNC:28956]	3	-0.128218900149757	4.12929466461234	0.549109966983735	0.702275756716928
ENSG00000214485	RPL7P1	processed_pseudogene	ribosomal protein L7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10367]	5	0.182381050232721	2.3920145126613	0.549119362615912	0.702275756716928
ENSG00000152953	STK32B	protein_coding	serine/threonine kinase 32B [Source:HGNC Symbol;Acc:HGNC:14217]	4	-0.184120549888838	1.9672202957302	0.549173690385447	0.702275756716928
ENSG00000125885	MCM8	protein_coding	minichromosome maintenance 8 homologous recombination repair factor [Source:HGNC Symbol;Acc:HGNC:16147]	20	0.133533482608424	3.05786969542117	0.549205273093165	0.702275756716928
ENSG00000135245	HILPDA	protein_coding	hypoxia inducible lipid droplet associated [Source:HGNC Symbol;Acc:HGNC:28859]	7	0.120037903289747	4.4240299042235	0.549208064380228	0.702275756716928
ENSG00000163362	INAVA	protein_coding	innate immunity activator [Source:HGNC Symbol;Acc:HGNC:25599]	1	-0.136678525606485	3.65793738594109	0.549284738298933	0.702319713130717
